REF_AREA,Country,Year,Pillar,yhat,yhat_lower,yhat_upper
BEL,Belgium,2027,score_fdi,0.22730075181189727,0.16634783079551746,0.2816696540527555
BEL,Belgium,2024,score_banking,0.39376461382109645,0.3798714623538302,0.40859339665911176
BEL,Belgium,2025,score_banking,0.3986247081232504,0.38486852315715353,0.4129053022995802
BEL,Belgium,2026,score_banking,0.4034715234792236,0.3890374175158979,0.4180166103511721
BEL,Belgium,2027,score_banking,0.40831833883519675,0.3932402776429028,0.4230566697597916
BEL,Belgium,2024,score_manuf,0.3977175525634034,0.3613336607252057,0.43350068925712826
BEL,Belgium,2025,score_manuf,0.3965041571689035,0.36174400411368984,0.4324775519092278
BEL,Belgium,2026,score_manuf,0.3952940770623668,0.3562812037050562,0.4303799667962563
BEL,Belgium,2027,score_manuf,0.39408399695583,0.3582999673870664,0.43228074607190603
BEL,Belgium,2024,score_digital,0.6468957195631329,0.506781351341692,0.7861532751173659
BEL,Belgium,2025,score_digital,0.6595121408447242,0.5177105769125372,0.8082373822359775
BEL,Belgium,2026,score_digital,0.6720940910299176,0.5299407282132967,0.8158481957372277
BEL,Belgium,2027,score_digital,0.6846760412151112,0.5331469231173043,0.838583642693063
BMU,Bermuda,2024,score_fdi,0.22526530108166506,0.18225334658094697,0.2713298735922117
BMU,Bermuda,2025,score_fdi,0.2274657889718619,0.18421612574415988,0.2733667431065881
BMU,Bermuda,2026,score_fdi,0.22966026460006367,0.1868955850776731,0.27960464593532786
BMU,Bermuda,2027,score_fdi,0.23185474022826547,0.18456227257600422,0.27932592591746536
BMU,Bermuda,2024,score_banking,0.34624048954845493,0.32701619182042674,0.3645783648043905
BMU,Bermuda,2025,score_banking,0.34950252515429914,0.3321205945666242,0.3681063507284181
BMU,Bermuda,2026,score_banking,0.3527556480945537,0.33485816308176747,0.3702708148201974
BMU,Bermuda,2027,score_banking,0.35600877103480816,0.33666033636328946,0.3726534750868335
BMU,Bermuda,2024,score_manuf,0.31745221474850704,0.2840111013634964,0.35079608418502517
BMU,Bermuda,2025,score_manuf,0.31786277935915075,0.2817461912373783,0.3514178180824669
BMU,Bermuda,2026,score_manuf,0.3182722222085632,0.28559065880052953,0.3536815095646681
BMU,Bermuda,2027,score_manuf,0.3186816650579756,0.2841959565074565,0.3531228896793136
BMU,Bermuda,2024,score_digital,0.6175462483028532,0.5325583528169847,0.7059728348746134
BMU,Bermuda,2025,score_digital,0.6348256288213393,0.5455508257837907,0.7221963196032645
BMU,Bermuda,2026,score_digital,0.6520577979176436,0.5661832352506857,0.7401202806604037
BMU,Bermuda,2027,score_digital,0.6692899670139479,0.5850726308520058,0.7651358875379424
BTN,Bhutan,2024,score_fdi,0.2338274091727186,0.18563818128904644,0.2780839213255199
BTN,Bhutan,2025,score_fdi,0.23630573593695353,0.1907827454162712,0.2818333374371552
BTN,Bhutan,2026,score_fdi,0.23877729131658668,0.191984492211529,0.28494396788689813
BTN,Bhutan,2027,score_fdi,0.24124884669621982,0.19593207518566633,0.28945729712831153
BTN,Bhutan,2024,score_banking,0.38212557937207126,0.362737013352824,0.4023019487640646
BTN,Bhutan,2025,score_banking,0.3854704109021107,0.3658742246751221,0.4058512388413552
BTN,Bhutan,2026,score_banking,0.3888061035481883,0.369057738217037,0.4077170259258117
BTN,Bhutan,2027,score_banking,0.39214179619426587,0.3740820417093149,0.41058516797936623
BTN,Bhutan,2024,score_manuf,0.3820535672727237,0.34095762885372954,0.4218208236856866
BTN,Bhutan,2025,score_manuf,0.38869484945797594,0.3487183524165444,0.4269376394404044
BTN,Bhutan,2026,score_manuf,0.395317986063487,0.3576619532584157,0.43332176066941824
BTN,Bhutan,2027,score_manuf,0.401941122668998,0.36102709726358445,0.4431494738791685
BTN,Bhutan,2024,score_digital,0.6173049901530895,0.5354223288996607,0.7017570603028747
BTN,Bhutan,2025,score_digital,0.6345825306817163,0.5472657133319615,0.7256534010799907
BTN,Bhutan,2026,score_digital,0.6518128648154561,0.5603806891147215,0.733666838965822
BTN,Bhutan,2027,score_digital,0.6690431989491958,0.5770147950488608,0.7543109536924893
BOL,Bolivia,2024,score_fdi,0.2591993075291512,0.20933375682565503,0.3062290030957134
BOL,Bolivia,2025,score_fdi,0.26249758461309053,0.21354252232614207,0.310829900312401
BOL,Bolivia,2026,score_fdi,0.26578685001100805,0.2194142101049365,0.316282629594665
BOL,Bolivia,2027,score_fdi,0.2690761154089256,0.21832546932239108,0.3167329187139752
